left_45_gray.jpg;[0.17419354838709677, 0.17935483870967742, 0.099354838709677415, 0.17290322580645162, 0.3174193548387097, 0.26322580645161292, 1.0, 0.27870967741935482, 0.35870967741935483, 0.71741935483870967, 0.44, 0.4232258064516129, 0.3793548387096774, 0.34580645161290324, 0.20774193548387096, 0.0, 0.17419354838709677, 0.17935483870967742, 0.099354838709677415, 0.17290322580645162, 0.3174193548387097, 0.26322580645161292, 1.0, 0.27870967741935482, 0.35870967741935483, 0.71741935483870967, 0.44, 0.4232258064516129, 0.3793548387096774, 0.34580645161290324, 0.20774193548387096, 0.0]
right_4_gray.jpg;[0.0, 0.016037735849056604, 0.36698113207547167, 0.19150943396226416, 0.16698113207547169, 0.22075471698113208, 1.0, 0.43113207547169813, 0.13490566037735849, 0.038679245283018866, 0.35283018867924526, 0.21981132075471699, 0.12547169811320755, 0.12735849056603774, 0.16320754716981131, 0.1169811320754717, 0.0, 0.016037735849056604, 0.36698113207547167, 0.19150943396226416, 0.16698113207547169, 0.22075471698113208, 1.0, 0.43113207547169813, 0.13490566037735849, 0.038679245283018866, 0.35283018867924526, 0.21981132075471699, 0.12547169811320755, 0.12735849056603774, 0.16320754716981131, 0.1169811320754717]
right_9_gray.jpg;[0.11662075298438934, 0.17263544536271808, 0.24150596877869604, 0.12304866850321396, 0.45087235996326908, 0.21395775941230485, 1.0, 0.28558310376492196, 0.12855831037649221, 0.27915518824609736, 0.28925619834710742, 0.080808080808080815, 0.16896235078053259, 0.2359963269054178, 0.0, 0.03489439853076217, 0.11662075298438934, 0.17263544536271808, 0.24150596877869604, 0.12304866850321396, 0.45087235996326908, 0.21395775941230485, 1.0, 0.28558310376492196, 0.12855831037649221, 0.27915518824609736, 0.28925619834710742, 0.080808080808080815, 0.16896235078053259, 0.2359963269054178, 0.0, 0.03489439853076217]
left_5_gray.jpg;[0.017110266159695818, 0.0, 0.0038022813688212928, 0.19296577946768062, 0.24049429657794677, 0.55608365019011408, 1.0, 0.39353612167300378, 0.5171102661596958, 0.60551330798479086, 0.43346007604562736, 0.2376425855513308, 0.32984790874524716, 0.33745247148288976, 0.50570342205323193, 0.57319391634980987, 0.017110266159695818, 0.0, 0.0038022813688212928, 0.19296577946768062, 0.24049429657794677, 0.55608365019011408, 1.0, 0.39353612167300378, 0.5171102661596958, 0.60551330798479086, 0.43346007604562736, 0.2376425855513308, 0.32984790874524716, 0.33745247148288976, 0.50570342205323193, 0.57319391634980987]
left_46_gray.jpg;[0.17569193742478942, 0.26353790613718414, 0.061371841155234655, 0.0, 0.056558363417569195, 0.72081829121540308, 1.0, 0.40914560770156438, 0.41997593261131166, 0.53910950661853185, 0.33935018050541516, 0.14199759326113118, 0.1552346570397112, 0.068592057761732855, 0.25992779783393499, 0.35740072202166068, 0.17569193742478942, 0.26353790613718414, 0.061371841155234655, 0.0, 0.056558363417569195, 0.72081829121540308, 1.0, 0.40914560770156438, 0.41997593261131166, 0.53910950661853185, 0.33935018050541516, 0.14199759326113118, 0.1552346570397112, 0.068592057761732855, 0.25992779783393499, 0.35740072202166068]
left_56_gray.jpg;[0.001718213058419244, 0.0, 0.01804123711340206, 0.024914089347079039, 0.044673539518900345, 0.10309278350515463, 1.0, 0.32044673539518903, 0.31443298969072164, 0.48109965635738833, 0.49484536082474229, 0.12628865979381443, 0.063573883161512024, 0.10395189003436427, 0.080756013745704472, 0.0085910652920962206, 0.001718213058419244, 0.0, 0.01804123711340206, 0.024914089347079039, 0.044673539518900345, 0.10309278350515463, 1.0, 0.32044673539518903, 0.31443298969072164, 0.48109965635738833, 0.49484536082474229, 0.12628865979381443, 0.063573883161512024, 0.10395189003436427, 0.080756013745704472, 0.0085910652920962206]
right_32_gray.jpg;[0.25124378109452739, 0.12437810945273632, 0.02736318407960199, 0.0, 0.0, 0.27363184079601988, 1.0, 0.32089552238805968, 0.58955223880597019, 0.45024875621890548, 0.63681592039800994, 0.78855721393034828, 0.65920398009950254, 0.70895522388059706, 0.88805970149253732, 0.71890547263681592, 0.25124378109452739, 0.12437810945273632, 0.02736318407960199, 0.0, 0.0, 0.27363184079601988, 1.0, 0.32089552238805968, 0.58955223880597019, 0.45024875621890548, 0.63681592039800994, 0.78855721393034828, 0.65920398009950254, 0.70895522388059706, 0.88805970149253732, 0.71890547263681592]
left_90_gray.jpg;[0.073637702503681887, 0.042709867452135494, 0.008836524300441826, 0.0, 0.048600883652430045, 0.25331369661266567, 0.65979381443298968, 1.0, 0.27540500736377027, 0.27393225331369664, 0.14874815905743741, 0.30486008836524303, 0.25331369661266567, 0.39175257731958762, 0.56406480117820323, 0.25625920471281294, 0.073637702503681887, 0.042709867452135494, 0.008836524300441826, 0.0, 0.048600883652430045, 0.25331369661266567, 0.65979381443298968, 1.0, 0.27540500736377027, 0.27393225331369664, 0.14874815905743741, 0.30486008836524303, 0.25331369661266567, 0.39175257731958762, 0.56406480117820323, 0.25625920471281294]
right_66_gray.jpg;[0.060559006211180127, 0.0, 0.055900621118012424, 0.086956521739130432, 0.12732919254658384, 1.0, 0.95186335403726707, 0.32142857142857145, 0.31211180124223603, 0.13043478260869565, 0.09627329192546584, 0.16459627329192547, 0.17546583850931677, 0.10559006211180125, 0.024844720496894408, 0.055900621118012424, 0.060559006211180127, 0.0, 0.055900621118012424, 0.086956521739130432, 0.12732919254658384, 1.0, 0.95186335403726707, 0.32142857142857145, 0.31211180124223603, 0.13043478260869565, 0.09627329192546584, 0.16459627329192547, 0.17546583850931677, 0.10559006211180125, 0.024844720496894408, 0.055900621118012424]
right_73_gray.jpg;[0.34967320261437906, 0.24836601307189543, 0.13725490196078433, 0.029411764705882353, 0.0, 0.434640522875817, 1.0, 0.31045751633986929, 0.75816993464052285, 0.71895424836601307, 0.70261437908496727, 0.434640522875817, 0.25163398692810457, 0.20915032679738563, 0.20588235294117646, 0.31045751633986929, 0.34967320261437906, 0.24836601307189543, 0.13725490196078433, 0.029411764705882353, 0.0, 0.434640522875817, 1.0, 0.31045751633986929, 0.75816993464052285, 0.71895424836601307, 0.70261437908496727, 0.434640522875817, 0.25163398692810457, 0.20915032679738563, 0.20588235294117646, 0.31045751633986929]
